,CreditScore,Geography,Gender,Age,Balance,Tenure,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
315,576.0,S2,Male,35.0,124565.94,5.0,1.0,1.0,1.0,87489.18,0
316,666.0,S2,Male,42.0,112477.67,6.0,1.0,1.0,0.0,62797.58,0
317,624.0,S1,Female,37.0,78580.18,5.0,1.0,0.0,1.0,117609.1,0
318,604.0,S0,Male,34.0,62397.41,3.0,1.0,1.0,0.0,70185.12,0
319,626.0,S2,Male,28.0,62397.41,6.0,2.0,1.0,0.0,82655.97,0
320,644.0,S0,Female,53.0,62397.41,5.0,1.0,1.0,1.0,115682.09,0
321,612.0,S1,Female,33.0,131612.5,3.0,1.0,1.0,1.0,89888.72,0
322,555.0,S2,Male,35.0,126930.37,5.0,2.0,1.0,0.0,91470.36,0
323,650.0,S2,Female,54.0,104165.46,2.0,2.0,1.0,1.0,80514.99,0
324,693.0,S0,Female,60.0,62397.41,5.0,2.0,1.0,1.0,115464.88,0
325,734.0,S2,Female,37.0,109754.36,3.0,1.0,1.0,0.0,101518.19,0
326,696.0,S1,Male,39.0,123760.1,3.0,1.0,1.0,0.0,75607.31,0
327,637.0,S0,Male,49.0,122871.42,4.0,1.0,0.0,0.0,98498.61,0
328,684.0,S2,Male,41.0,62397.41,5.0,2.0,1.0,1.0,98676.23,0
329,647.0,S0,Female,50.0,62397.41,4.0,2.0,1.0,1.0,137307.11,0
330,647.0,S0,Female,39.0,62397.41,5.0,2.0,1.0,1.0,110449.19,0
331,610.0,S0,Female,40.0,114923.97,3.0,1.0,1.0,1.0,120239.05,0
332,658.0,S1,Female,37.0,123726.55,6.0,2.0,1.0,0.0,71888.92,0
333,655.0,S2,Male,41.0,62397.41,7.0,2.0,1.0,0.0,81266.96,0
334,697.0,S0,Female,39.0,143086.71,6.0,2.0,0.0,0.0,97257.18,0
335,633.0,S0,Female,47.0,91210.41,5.0,1.0,0.0,1.0,77632.91,0
336,633.0,S0,Male,36.0,108614.99,3.0,1.0,1.0,0.0,73264.13,0
337,646.0,S2,Female,40.0,140613.74,6.0,1.0,0.0,1.0,72461.89,0
338,668.0,S0,Male,39.0,62397.41,3.0,2.0,1.0,1.0,140383.12,0
339,504.0,S0,Male,41.0,62397.41,5.0,2.0,0.0,1.0,116461.11,0
340,593.0,S2,Female,39.0,62397.41,5.0,2.0,1.0,0.0,130173.93,0
341,517.0,S2,Female,39.0,62397.41,5.0,2.0,1.0,1.0,98089.8,0
342,743.0,S2,Male,39.0,62397.41,5.0,2.0,0.0,0.0,80219.38,0
343,552.0,S0,Female,44.0,62397.41,5.0,2.0,0.0,1.0,132620.56,0
344,688.0,S2,Male,37.0,126763.9,3.0,1.0,1.0,0.0,109146.06,0
345,547.0,S1,Female,47.0,117197.83,4.0,1.0,0.0,1.0,123540.37,1
346,648.0,S0,Female,39.0,62397.41,3.0,2.0,0.0,0.0,87089.63,0
347,631.0,S1,Male,39.0,107810.57,3.0,2.0,0.0,0.0,139765.33,0
348,658.0,S2,Male,49.0,116055.09,3.0,1.0,1.0,1.0,91755.52,0
349,676.0,S0,Male,39.0,140043.11,3.0,2.0,0.0,0.0,90892.87,0
350,600.0,S2,Male,41.0,62397.41,4.0,2.0,1.0,0.0,118539.22,0
351,710.0,S0,Male,39.0,62397.41,3.0,1.0,1.0,1.0,85048.51,0
352,549.0,S0,Female,47.0,62397.41,6.0,2.0,1.0,1.0,72893.42,0
353,751.0,S2,Male,37.0,62397.41,5.0,2.0,1.0,1.0,89943.79,0
354,744.0,S0,Female,36.0,129586.88,6.0,1.0,1.0,1.0,122835.36,0
355,631.0,S0,Female,39.0,62397.41,6.0,2.0,1.0,0.0,116193.4,0
356,538.0,S0,Male,47.0,117263.47,3.0,1.0,1.0,1.0,111108.65,0
357,592.0,S2,Male,47.0,62397.41,5.0,1.0,0.0,0.0,124932.83,0
358,642.0,S1,Female,44.0,136366.76,3.0,1.0,0.0,1.0,87192.25,0
359,649.0,S0,Female,46.0,139849.38,6.0,1.0,0.0,0.0,106229.24,0
360,655.0,S0,Female,45.0,62397.41,5.0,2.0,0.0,1.0,108715.52,0
361,699.0,S0,Female,57.0,156843.17,6.0,1.0,0.0,1.0,72737.13,0
362,638.0,S0,Male,46.0,106437.91,4.0,2.0,1.0,0.0,120988.84,0
363,528.0,S0,Female,51.0,107837.23,3.0,2.0,0.0,0.0,77981.95,0
364,659.0,S2,Male,46.0,126844.95,7.0,1.0,0.0,0.0,137593.97,0
365,652.0,S0,Male,34.0,62397.41,5.0,2.0,1.0,0.0,58171.79,0
366,588.0,S1,Male,34.0,119921.0,5.0,1.0,1.0,1.0,63499.6,0
367,590.0,S2,Female,37.0,62397.41,5.0,2.0,1.0,1.0,136198.22,0
368,642.0,S0,Female,45.0,62397.41,6.0,2.0,0.0,0.0,115138.36,0
369,574.0,S1,Male,57.0,134037.67,3.0,1.0,1.0,1.0,95239.49,0
370,626.0,S2,Male,35.0,62397.41,2.0,2.0,1.0,0.0,108251.3,0
371,641.0,S0,Female,48.0,62397.41,3.0,3.0,1.0,0.0,95348.51,1
372,753.0,S1,Female,37.0,88177.89,4.0,1.0,0.0,0.0,72613.71,0
373,676.0,S0,Female,37.0,62397.41,5.0,1.0,0.0,0.0,83571.08,0
374,666.0,S2,Male,44.0,104121.73,6.0,1.0,1.0,0.0,100464.14,0
375,681.0,S1,Male,49.0,105579.2,5.0,1.0,1.0,1.0,67654.05,0
376,699.0,S2,Female,38.0,110222.41,7.0,1.0,0.0,1.0,92060.95,0
377,611.0,S1,Female,54.0,121930.87,4.0,1.0,1.0,1.0,114264.45,1
378,639.0,S1,Female,41.0,126309.38,3.0,2.0,1.0,0.0,90714.48,0
379,652.0,S2,Male,46.0,62397.41,6.0,2.0,1.0,0.0,103319.71,0
380,621.0,S2,Male,44.0,62397.41,3.0,2.0,1.0,0.0,132123.97,0
381,497.0,S2,Male,34.0,62397.41,3.0,2.0,1.0,1.0,122814.51,0
382,590.0,S0,Male,44.0,62397.41,5.0,2.0,0.0,0.0,119610.51,0
383,554.0,S0,Female,41.0,62397.41,2.0,2.0,1.0,0.0,99052.77,0
384,618.0,S0,Female,34.0,62397.41,5.0,2.0,1.0,0.0,135098.22,0
385,642.0,S0,Male,42.0,62397.41,4.0,1.0,1.0,0.0,113825.61,0
386,670.0,S0,Female,37.0,117976.4,4.0,1.0,1.0,1.0,97755.99,0
387,747.0,S1,Female,39.0,140286.39,5.0,2.0,1.0,1.0,99791.19,0
388,646.0,S2,Male,62.0,120526.22,5.0,2.0,1.0,1.0,113583.67,0
389,618.0,S0,Female,41.0,126027.02,6.0,2.0,1.0,1.0,114619.04,0
390,616.0,S1,Male,60.0,134484.57,4.0,2.0,1.0,1.0,118313.6,0
391,661.0,S1,Female,37.0,120889.61,4.0,1.0,1.0,1.0,114623.02,0
392,634.0,S0,Female,47.0,135744.57,5.0,1.0,1.0,1.0,142226.94,0
393,624.0,S0,Female,37.0,116427.57,5.0,1.0,1.0,1.0,137230.85,0
394,636.0,S0,Male,39.0,98978.9,2.0,1.0,0.0,0.0,134435.31,0
395,539.0,S0,Male,56.0,62397.41,7.0,2.0,1.0,1.0,77844.56,0
396,571.0,S1,Female,54.0,117058.49,5.0,1.0,1.0,0.0,74899.2,1
397,656.0,S2,Female,36.0,62397.41,4.0,2.0,0.0,0.0,116519.05,0
398,657.0,S0,Male,37.0,135116.69,7.0,1.0,1.0,1.0,71029.4,0
399,693.0,S1,Female,48.0,119649.28,6.0,3.0,1.0,0.0,96738.55,1
400,690.0,S0,Female,49.0,132719.54,5.0,4.0,0.0,1.0,112731.32,1
401,620.0,S0,Male,47.0,62397.41,6.0,2.0,0.0,0.0,65004.03,0
402,594.0,S0,Female,43.0,138040.17,4.0,1.0,1.0,0.0,63859.51,0
403,642.0,S0,Male,56.0,62397.41,5.0,2.0,1.0,1.0,81680.26,0
404,595.0,S0,Male,42.0,169298.5,4.0,1.0,0.0,0.0,132456.84,0
405,576.0,S0,Female,31.0,156278.95,5.0,2.0,1.0,0.0,88652.33,0
406,690.0,S0,Male,62.0,62397.41,6.0,1.0,1.0,1.0,126906.99,0
407,628.0,S0,Male,32.0,62397.41,6.0,2.0,0.0,0.0,96862.82,0
408,669.0,S0,Male,53.0,120212.05,5.0,1.0,0.0,0.0,138883.1,1
409,649.0,S0,Male,57.0,124108.32,4.0,1.0,0.0,1.0,117065.7,0
410,658.0,S0,Male,42.0,62397.41,3.0,2.0,1.0,1.0,99870.59,0
411,604.0,S1,Female,42.0,130715.37,4.0,1.0,0.0,0.0,134366.66,0
412,625.0,S2,Male,38.0,62397.41,5.0,2.0,1.0,1.0,67826.87,0
413,519.0,S1,Female,52.0,132507.77,6.0,3.0,0.0,0.0,121282.82,1
414,702.0,S2,Male,37.0,62397.41,5.0,2.0,1.0,1.0,140644.77,0
415,545.0,S2,Female,36.0,62397.41,6.0,2.0,0.0,1.0,117282.38,0
416,553.0,S2,Female,49.0,121986.56,5.0,1.0,1.0,0.0,92576.07,1
417,709.0,S1,Male,42.0,122756.81,5.0,2.0,1.0,0.0,115263.86,0
418,595.0,S2,Male,37.0,119047.98,6.0,1.0,1.0,1.0,132658.16,0
419,731.0,S1,Male,36.0,128725.81,3.0,2.0,1.0,1.0,120263.46,0
420,639.0,S0,Male,39.0,113304.57,3.0,1.0,1.0,1.0,125423.82,0
421,541.0,S0,Male,45.0,130217.75,4.0,2.0,0.0,0.0,114946.58,0
422,707.0,S1,Male,41.0,117658.63,3.0,2.0,0.0,1.0,87970.77,0
423,623.0,S0,Female,34.0,62397.41,3.0,2.0,0.0,0.0,110725.91,0
424,600.0,S0,Female,35.0,62397.41,5.0,2.0,0.0,1.0,79690.93,0
425,559.0,S0,Male,40.0,103586.97,3.0,2.0,1.0,0.0,106657.79,0
426,571.0,S1,Male,40.0,142103.06,3.0,2.0,1.0,0.0,76057.25,0
427,675.0,S0,Male,37.0,124780.83,4.0,1.0,1.0,0.0,126425.51,0
428,640.0,S0,Female,39.0,136396.14,3.0,1.0,1.0,1.0,81482.46,0
429,638.0,S0,Male,43.0,62397.41,4.0,1.0,1.0,0.0,90180.58,0
430,626.0,S0,Male,37.0,62397.41,5.0,2.0,1.0,1.0,75306.13,0
431,660.0,S0,Female,43.0,62397.41,3.0,2.0,0.0,0.0,97378.47,0
432,667.0,S0,Female,42.0,62397.41,5.0,2.0,1.0,0.0,106545.11,0
433,561.0,S2,Female,42.0,133660.51,5.0,1.0,0.0,1.0,120307.48,0
434,592.0,S1,Female,42.0,128803.13,2.0,2.0,0.0,0.0,70997.47,0
435,639.0,S2,Male,42.0,62397.41,6.0,1.0,0.0,1.0,94653.59,0
436,688.0,S1,Male,52.0,112247.98,4.0,1.0,1.0,1.0,69804.49,0
437,753.0,S0,Female,42.0,62397.41,3.0,2.0,1.0,0.0,61347.12,0
438,631.0,S0,Female,39.0,111369.4,5.0,2.0,1.0,1.0,101841.47,0
439,538.0,S1,Female,47.0,101413.49,5.0,2.0,1.0,0.0,103494.49,0
440,660.0,S2,Female,42.0,148769.7,3.0,1.0,0.0,0.0,64721.36,0
441,533.0,S2,Female,59.0,62397.41,6.0,2.0,0.0,1.0,116935.95,0
442,596.0,S1,Female,34.0,130283.36,5.0,2.0,0.0,0.0,113261.22,0
443,698.0,S2,Female,56.0,62397.41,3.0,2.0,1.0,1.0,68181.14,0
444,652.0,S0,Female,44.0,62397.41,7.0,1.0,1.0,0.0,114057.62,0
445,700.0,S2,Female,39.0,147320.38,6.0,1.0,0.0,1.0,108065.7,0
446,614.0,S0,Female,42.0,132868.96,4.0,1.0,1.0,1.0,97380.89,0
447,652.0,S2,Male,44.0,100041.16,5.0,1.0,1.0,0.0,141930.43,0
448,668.0,S1,Male,35.0,135579.8,4.0,1.0,0.0,1.0,97402.65,0
449,540.0,S1,Male,37.0,131064.93,7.0,2.0,0.0,0.0,77616.44,0
450,592.0,S0,Male,44.0,62397.41,5.0,2.0,0.0,0.0,100310.32,0
451,624.0,S0,Male,47.0,131329.37,4.0,1.0,1.0,0.0,96764.31,0
452,706.0,S0,Female,40.0,123423.32,4.0,1.0,1.0,1.0,67883.41,0
453,651.0,S0,Male,37.0,62397.41,3.0,2.0,1.0,0.0,92980.18,0
454,608.0,S2,Male,62.0,62397.41,3.0,2.0,0.0,1.0,134023.51,0
455,627.0,S1,Female,44.0,132200.07,3.0,1.0,1.0,0.0,112719.41,1
456,545.0,S1,Female,44.0,139746.52,6.0,1.0,1.0,1.0,74123.06,0
457,569.0,S0,Male,45.0,87625.59,3.0,1.0,1.0,1.0,67458.23,0
458,574.0,S2,Male,47.0,62397.41,4.0,1.0,1.0,0.0,113514.12,0
459,653.0,S1,Male,34.0,135845.15,6.0,1.0,1.0,1.0,131990.25,0
460,580.0,S0,Male,52.0,62397.41,4.0,3.0,1.0,1.0,85805.8,0
461,587.0,S2,Female,57.0,136793.94,4.0,1.0,1.0,1.0,89328.43,0
462,633.0,S0,Female,49.0,62397.41,7.0,2.0,1.0,0.0,128796.25,0
463,630.0,S0,Male,47.0,62397.41,5.0,2.0,0.0,1.0,89466.92,0
464,656.0,S0,Male,62.0,142679.93,4.0,1.0,1.0,1.0,107728.22,0
465,601.0,S1,Female,44.0,137234.17,6.0,1.0,0.0,0.0,102147.84,0
466,527.0,S0,Female,43.0,62397.41,5.0,1.0,1.0,1.0,68001.16,0
467,728.0,S0,Male,39.0,62397.41,5.0,2.0,1.0,1.0,90640.1,0
468,579.0,S2,Male,36.0,62397.41,6.0,2.0,1.0,0.0,123845.63,0
469,704.0,S2,Female,44.0,62397.41,5.0,2.0,0.0,1.0,96991.03,0
470,595.0,S0,Male,46.0,62397.41,6.0,2.0,1.0,1.0,89956.85,0
471,647.0,S0,Female,57.0,107643.57,3.0,1.0,0.0,1.0,58786.69,0
472,735.0,S0,Female,35.0,62397.41,6.0,1.0,1.0,1.0,73131.78,0
473,679.0,S0,Female,41.0,117235.31,6.0,1.0,0.0,0.0,109054.99,0
474,653.0,S2,Male,45.0,62397.41,5.0,2.0,0.0,0.0,141466.54,0
475,628.0,S0,Female,45.0,62397.41,6.0,2.0,1.0,1.0,79338.14,0
476,593.0,S0,Male,38.0,62397.41,5.0,2.0,1.0,0.0,82688.86,0
477,594.0,S0,Male,35.0,62397.41,5.0,2.0,1.0,1.0,78167.32,0
478,628.0,S0,Female,37.0,62397.41,5.0,2.0,1.0,0.0,63437.44,0
479,590.0,S0,Female,63.0,119684.1,5.0,2.0,0.0,1.0,97089.36,0
480,673.0,S0,Male,66.0,154442.64,5.0,2.0,1.0,1.0,141503.16,0
481,656.0,S2,Female,50.0,62397.41,6.0,2.0,1.0,0.0,133284.26,0
482,528.0,S1,Female,39.0,136908.75,4.0,1.0,0.0,1.0,71850.52,0
483,623.0,S0,Male,42.0,62397.41,4.0,1.0,1.0,0.0,75727.0,0
484,700.0,S0,Male,37.0,62397.41,5.0,2.0,0.0,1.0,102191.5,0
485,548.0,S2,Female,37.0,62397.41,4.0,2.0,1.0,0.0,110283.26,0
486,542.0,S1,Male,41.0,121812.82,6.0,3.0,1.0,0.0,108119.88,1
487,521.0,S0,Male,36.0,113909.79,6.0,1.0,0.0,1.0,134508.62,0
488,556.0,S0,Female,37.0,138949.84,5.0,1.0,1.0,0.0,63063.12,0
489,639.0,S2,Female,44.0,149565.92,3.0,1.0,0.0,1.0,107124.37,0
490,753.0,S2,Female,38.0,62397.41,6.0,2.0,1.0,1.0,65557.22,0
491,638.0,S0,Male,36.0,136327.28,5.0,1.0,1.0,0.0,62159.93,0
492,484.0,S0,Female,40.0,62397.41,3.0,2.0,1.0,1.0,97378.11,0
493,741.0,S2,Female,47.0,62397.41,7.0,1.0,0.0,1.0,77794.49,0
494,682.0,S1,Male,46.0,124308.61,7.0,2.0,1.0,1.0,141071.86,0
495,641.0,S0,Male,47.0,124121.11,3.0,1.0,0.0,0.0,63941.1,0
496,539.0,S0,Male,47.0,62397.41,2.0,1.0,0.0,0.0,93485.48,0
497,653.0,S1,Male,39.0,130733.14,6.0,2.0,1.0,0.0,109240.57,0
498,728.0,S0,Female,43.0,62397.41,5.0,1.0,1.0,0.0,90529.68,0
499,693.0,S0,Female,46.0,62397.41,5.0,2.0,1.0,0.0,104199.31,0
500,630.0,S1,Female,55.0,133210.52,3.0,3.0,1.0,1.0,133918.05,1
501,576.0,S0,Male,41.0,62397.41,5.0,2.0,1.0,0.0,71471.16,0
502,611.0,S0,Female,40.0,128888.68,6.0,1.0,1.0,0.0,85421.9,0
503,692.0,S0,Male,46.0,120184.33,3.0,1.0,1.0,0.0,111013.25,0
504,691.0,S2,Female,35.0,62397.41,4.0,1.0,1.0,0.0,58965.31,0
505,649.0,S0,Male,42.0,62397.41,4.0,2.0,1.0,1.0,105308.25,0
506,587.0,S1,Male,50.0,147527.72,4.0,1.0,1.0,1.0,109999.8,0
507,668.0,S2,Female,37.0,62397.41,5.0,2.0,1.0,0.0,122270.43,0
508,696.0,S0,Male,37.0,82270.2,7.0,2.0,0.0,0.0,139307.12,0
509,590.0,S0,Male,41.0,62397.41,5.0,2.0,1.0,0.0,97572.39,0
510,655.0,S0,Female,34.0,121754.29,4.0,1.0,1.0,0.0,83541.94,0
511,579.0,S1,Female,48.0,96694.6,3.0,2.0,1.0,1.0,104067.98,0
512,679.0,S2,Female,47.0,108180.46,5.0,2.0,1.0,0.0,87737.36,0
513,574.0,S2,Male,63.0,125685.42,6.0,1.0,1.0,0.0,132251.19,1
514,650.0,S1,Female,43.0,112689.4,3.0,2.0,1.0,0.0,103910.3,0
515,563.0,S2,Male,35.0,62397.41,6.0,2.0,0.0,0.0,141460.6,0
516,603.0,S1,Female,37.0,121701.37,3.0,1.0,1.0,1.0,135517.28,0
517,511.0,S0,Male,44.0,62397.41,3.0,3.0,0.0,1.0,112735.9,0
518,753.0,S0,Male,46.0,62397.41,5.0,2.0,1.0,1.0,131376.08,0
519,703.0,S0,Female,44.0,129682.01,6.0,1.0,1.0,1.0,79000.48,0
520,502.0,S0,Male,58.0,133071.14,3.0,1.0,0.0,1.0,131601.3,0
521,699.0,S0,Male,38.0,158785.3,7.0,1.0,1.0,0.0,133843.01,0
522,571.0,S0,Male,45.0,62397.41,3.0,2.0,0.0,0.0,67637.71,0
523,714.0,S0,Female,60.0,62397.41,6.0,1.0,1.0,1.0,127914.29,0
524,632.0,S0,Female,44.0,62397.41,2.0,2.0,1.0,0.0,72724.67,0
525,606.0,S1,Male,41.0,120429.49,5.0,1.0,0.0,1.0,75607.29,0
526,704.0,S0,Female,65.0,118055.61,6.0,1.0,1.0,0.0,67146.91,1
527,624.0,S2,Female,38.0,122147.07,5.0,2.0,1.0,1.0,65645.07,0
528,574.0,S0,Female,49.0,62397.41,6.0,2.0,1.0,0.0,101610.16,0
529,697.0,S0,Female,31.0,62397.41,5.0,1.0,1.0,0.0,66992.44,0
530,668.0,S0,Male,42.0,124391.96,4.0,1.0,1.0,0.0,117771.31,0
531,553.0,S0,Male,38.0,135213.03,3.0,1.0,0.0,0.0,137276.66,0
532,598.0,S0,Female,35.0,134122.5,2.0,1.0,1.0,0.0,111571.0,0
533,647.0,S0,Female,38.0,62397.41,6.0,1.0,1.0,1.0,120482.98,0
534,695.0,S1,Male,44.0,131471.18,3.0,2.0,0.0,0.0,132615.55,0
535,707.0,S1,Male,39.0,104365.97,4.0,2.0,1.0,0.0,112254.11,0
536,689.0,S0,Female,36.0,115472.6,4.0,1.0,1.0,1.0,75830.38,0
537,684.0,S0,Male,28.0,62397.41,4.0,2.0,1.0,1.0,77824.15,0
538,560.0,S0,Female,36.0,62397.41,5.0,2.0,0.0,1.0,79910.29,0
539,617.0,S1,Female,52.0,140755.85,6.0,2.0,1.0,1.0,87748.71,0
540,631.0,S2,Male,44.0,120269.99,6.0,1.0,1.0,0.0,137771.76,0
541,687.0,S1,Female,40.0,136170.77,3.0,1.0,1.0,0.0,137942.66,0
542,744.0,S1,Female,38.0,117280.48,4.0,2.0,1.0,0.0,80975.98,0
543,699.0,S0,Male,36.0,133460.62,5.0,1.0,1.0,0.0,80510.73,0
544,528.0,S0,Male,49.0,62397.41,3.0,2.0,1.0,1.0,104274.8,0
545,672.0,S1,Male,60.0,124321.11,5.0,1.0,1.0,1.0,100230.07,0
546,628.0,S0,Male,42.0,62397.41,5.0,2.0,1.0,0.0,58166.48,0
547,596.0,S1,Female,38.0,122747.99,4.0,2.0,1.0,1.0,126749.86,0
548,644.0,S1,Female,70.0,100852.17,7.0,2.0,0.0,1.0,82835.78,0
549,668.0,S0,Female,39.0,62397.41,5.0,2.0,1.0,1.0,131996.04,0
550,623.0,S0,Female,49.0,131924.63,7.0,1.0,1.0,1.0,77773.17,0
551,629.0,S0,Female,39.0,62397.41,4.0,1.0,1.0,0.0,80767.14,0
552,574.0,S0,Male,42.0,119192.52,6.0,1.0,1.0,1.0,122463.48,0
553,595.0,S0,Male,51.0,148715.58,5.0,1.0,0.0,0.0,66393.6,0
554,546.0,S0,Male,37.0,62397.41,5.0,2.0,1.0,0.0,126563.73,0
555,530.0,S1,Male,42.0,120306.84,6.0,2.0,1.0,0.0,119116.99,0
556,710.0,S0,Female,34.0,132941.75,4.0,1.0,1.0,0.0,107284.69,0
557,689.0,S2,Female,33.0,115087.66,4.0,1.0,0.0,0.0,88067.96,0
558,593.0,S0,Male,46.0,62397.41,6.0,2.0,1.0,1.0,118536.23,0
559,674.0,S0,Female,40.0,144796.85,3.0,2.0,1.0,1.0,63918.72,0
560,726.0,S1,Female,37.0,109371.35,3.0,2.0,0.0,0.0,130922.18,0
561,606.0,S0,Female,46.0,95015.51,6.0,1.0,1.0,0.0,106372.21,0
562,579.0,S2,Male,40.0,139365.59,6.0,1.0,1.0,0.0,95183.09,0
563,753.0,S0,Male,44.0,101055.07,3.0,1.0,1.0,0.0,131517.27,0
564,634.0,S2,Male,49.0,62397.41,3.0,2.0,1.0,1.0,141619.33,0
565,677.0,S0,Female,45.0,117418.76,3.0,1.0,0.0,1.0,131932.6,0
566,557.0,S0,Female,36.0,62397.41,5.0,2.0,0.0,0.0,109114.5,0
567,530.0,S0,Female,43.0,111562.16,6.0,1.0,0.0,1.0,108723.69,0
568,668.0,S2,Male,41.0,62397.41,6.0,2.0,1.0,0.0,80971.48,0
569,639.0,S2,Male,40.0,120209.59,3.0,1.0,0.0,1.0,129597.99,0
570,630.0,S0,Female,48.0,62397.41,3.0,2.0,1.0,1.0,85812.65,0
571,623.0,S0,Female,51.0,120365.81,5.0,2.0,1.0,1.0,80089.08,0
572,682.0,S2,Male,41.0,62397.41,5.0,2.0,1.0,0.0,102190.02,0
573,692.0,S2,Male,42.0,62397.41,5.0,2.0,0.0,0.0,96109.47,0
574,573.0,S2,Male,42.0,120430.06,3.0,1.0,1.0,0.0,121531.92,0
575,720.0,S0,Male,36.0,62397.41,3.0,1.0,0.0,1.0,121239.49,0
576,503.0,S0,Male,40.0,143373.24,5.0,1.0,0.0,0.0,63442.25,0
577,636.0,S0,Female,42.0,138344.26,3.0,1.0,1.0,1.0,117391.82,0
578,660.0,S1,Female,41.0,123345.42,5.0,1.0,1.0,1.0,63204.86,0
579,579.0,S0,Male,45.0,62397.41,3.0,2.0,1.0,1.0,128883.76,0
580,679.0,S2,Female,52.0,62397.41,5.0,2.0,0.0,1.0,109517.09,0
581,631.0,S0,Male,39.0,62397.41,4.0,2.0,1.0,1.0,102380.12,0
582,534.0,S0,Female,42.0,134263.99,6.0,2.0,1.0,0.0,124999.18,0
583,488.0,S0,Male,35.0,112024.33,5.0,1.0,1.0,0.0,109428.46,0
584,623.0,S1,Male,42.0,107495.81,3.0,2.0,1.0,1.0,73361.52,0
585,666.0,S0,Male,42.0,62397.41,5.0,2.0,1.0,1.0,92121.36,0
586,634.0,S0,Male,46.0,130209.14,5.0,1.0,1.0,0.0,140230.11,0
587,666.0,S0,Female,32.0,118161.42,4.0,1.0,1.0,1.0,129109.35,0
588,585.0,S2,Male,39.0,62397.41,4.0,2.0,0.0,1.0,138284.38,0
589,607.0,S0,Female,39.0,95016.8,2.0,2.0,1.0,0.0,101031.88,0
590,706.0,S2,Female,43.0,62397.41,4.0,2.0,0.0,1.0,134872.66,0
591,627.0,S2,Male,42.0,96614.83,3.0,1.0,0.0,1.0,128153.15,0
592,559.0,S0,Male,32.0,62397.41,3.0,1.0,1.0,1.0,129592.69,0
593,709.0,S1,Male,37.0,154010.32,6.0,2.0,1.0,0.0,138504.95,0
594,604.0,S0,Female,60.0,135263.69,6.0,1.0,0.0,0.0,132219.36,1
595,524.0,S0,Female,37.0,128382.97,5.0,1.0,1.0,0.0,139997.51,0
596,565.0,S0,Female,38.0,118050.33,6.0,1.0,1.0,1.0,63702.66,0
597,658.0,S0,Female,36.0,62397.41,6.0,2.0,1.0,0.0,104914.64,0
598,557.0,S2,Male,42.0,134474.99,3.0,2.0,0.0,1.0,93374.71,0
599,753.0,S1,Male,46.0,127387.12,5.0,2.0,0.0,1.0,65693.02,0
600,531.0,S1,Male,38.0,119966.27,4.0,1.0,1.0,0.0,96843.79,0
601,694.0,S1,Female,43.0,143197.31,4.0,1.0,1.0,1.0,67779.6,0
602,606.0,S0,Female,37.0,116570.79,5.0,1.0,1.0,1.0,117478.04,0
603,669.0,S0,Female,57.0,62397.41,4.0,2.0,1.0,1.0,84154.66,0
604,614.0,S0,Female,60.0,125305.59,5.0,2.0,1.0,1.0,121842.84,0
605,514.0,S1,Male,48.0,126510.01,4.0,2.0,1.0,1.0,111451.67,0
606,614.0,S0,Male,52.0,124419.9,7.0,2.0,1.0,1.0,111822.45,0
607,695.0,S0,Male,44.0,110031.09,3.0,1.0,1.0,0.0,106067.73,0
608,652.0,S1,Male,37.0,107901.89,4.0,1.0,0.0,1.0,84317.29,0
609,663.0,S2,Male,42.0,62397.41,4.0,2.0,0.0,0.0,68429.14,0
610,608.0,S1,Male,46.0,133131.25,6.0,1.0,1.0,1.0,128290.75,0
611,700.0,S0,Female,47.0,62397.41,3.0,2.0,1.0,1.0,62388.96,0
612,580.0,S0,Male,62.0,62397.41,3.0,1.0,1.0,0.0,113079.53,1
613,671.0,S0,Female,36.0,106599.93,7.0,1.0,1.0,1.0,135063.96,0
614,582.0,S1,Female,39.0,113531.02,3.0,1.0,0.0,1.0,140637.83,0
615,588.0,S2,Male,39.0,62397.41,5.0,2.0,0.0,1.0,88518.13,0
616,533.0,S1,Male,29.0,125655.69,3.0,1.0,0.0,0.0,112614.88,0
617,701.0,S0,Male,46.0,141789.54,6.0,2.0,0.0,0.0,115551.51,0
618,636.0,S0,Male,37.0,135929.55,5.0,1.0,0.0,0.0,98662.03,0
619,627.0,S1,Female,42.0,131216.99,3.0,2.0,0.0,1.0,122687.73,0
620,621.0,S0,Male,46.0,123815.15,7.0,2.0,0.0,1.0,133624.95,0
621,662.0,S0,Male,47.0,103004.87,2.0,1.0,1.0,1.0,69189.56,0
622,633.0,S0,Male,32.0,116209.24,6.0,1.0,1.0,1.0,79591.77,0
623,578.0,S2,Male,42.0,123940.58,2.0,1.0,0.0,0.0,86125.61,0
624,630.0,S2,Female,49.0,118077.92,6.0,1.0,1.0,1.0,87859.3,0
625,604.0,S1,Male,36.0,113969.47,5.0,1.0,1.0,0.0,126875.47,0
626,568.0,S0,Female,42.0,62397.41,6.0,2.0,0.0,0.0,99164.05,0
627,648.0,S2,Female,40.0,122299.55,6.0,1.0,0.0,0.0,109012.07,0
628,633.0,S2,Male,42.0,62397.41,6.0,1.0,0.0,1.0,95961.08,0
629,696.0,S0,Male,42.0,62397.41,2.0,1.0,1.0,0.0,92890.64,0
630,559.0,S0,Male,36.0,150279.29,5.0,1.0,1.0,1.0,91155.28,0
